player_id,player_name,team_id,team_abbr,games,minutes_per_game,minutes,season,season_type
1628932,A'ja Wilson,1611661319,LVA,22,696.6366666666667,15326.006666666666,2020,Regular Season
1627672,Aerial Powers,1611661322,WAS,6,178.90333333333334,1073.42,2020,Regular Season
1628268,Alaina Coates,1611661322,WAS,20,197.225,3944.5,2020,Regular Season
1629501,Alanna Smith,1611661317,PHO,19,295.90833333333336,5622.258333333334,2020,Regular Season
1628283,Alexis Jones,1611661330,ATL,6,53.08,318.48,2020,Regular Season
1628297,Alexis Prince,1611661329,CHI,2,15.983333333333333,31.966666666666665,2020,Regular Season
1627704,Alisia Jenkins,1611661317,PHO,5,27.491666666666667,137.45833333333334,2020,Regular Season
201516,Allie Quigley,1611661329,CHI,22,630.63,13873.86,2020,Regular Season
1628277,Allisha Gray,1611661321,DAL,20,524.3283333333334,10486.566666666668,2020,Regular Season
202252,Alysha Clark,1611661328,SEA,22,632.9783333333334,13925.523333333334,2020,Regular Season
203826,Alyssa Thomas,1611661323,CON,21,688.5416666666666,14459.375,2020,Regular Season
204320,Amanda Zahui B,1611661313,NYL,21,531.1766666666666,11154.71,2020,Regular Season
201881,Angel McCoughtry,1611661319,LVA,22,440.065,9681.43,2020,Regular Season
1628878,Ariel Atkins,1611661322,WAS,22,682.2766666666666,15010.086666666666,2020,Regular Season
1629481,Arike Ogunbowale,1611661321,DAL,22,748.035,16456.77,2020,Regular Season
203838,Astou Ndour-Fall,1611661321,DAL,13,150.79833333333335,1960.3783333333336,2020,Regular Season
203069,Avery Warley-Talbert,1611661319,LVA,3,24.433333333333334,73.3,2020,Regular Season
1628922,Azurá Stevens,1611661329,CHI,13,355.065,4615.845,2020,Regular Season
1629492,Beatrice Mompremier,1611661323,CON,21,186.755,3921.855,2020,Regular Season
1630093,Bella Alarie,1611661321,DAL,22,308.7816666666667,6793.196666666668,2020,Regular Season
204335,Betnijah Laney-Hamilton,1611661330,ATL,22,733.2883333333333,16132.343333333332,2020,Regular Season
204355,Blake Dietrick,1611661330,ATL,22,463.165,10189.630000000001,2020,Regular Season
1627668,Breanna Stewart,1611661328,SEA,20,607.0383333333333,12140.766666666666,2020,Regular Season
203829,Bria Hartley,1611661317,PHO,13,321.7916666666667,4183.291666666667,2020,Regular Season
1627678,Bria Holmes,1611661323,CON,18,291.00166666666667,5238.03,2020,Regular Season
201896,Briann January,1611661323,CON,13,302.945,3938.285,2020,Regular Season
1629488,Brianna Turner,1611661317,PHO,22,613.4716666666667,13496.376666666667,2020,Regular Season
1629524,Bridget Carleton,1611661324,MIN,22,567.5216666666666,12485.476666666666,2020,Regular Season
1628280,Brionna Jones,1611661323,CON,21,548.685,11522.384999999998,2020,Regular Season
1630095,Brittany Brewer,1611661330,ATL,5,32.735,163.675,2020,Regular Season
203398,Brittney Griner,1611661317,PHO,12,381.56666666666666,4578.8,2020,Regular Season
1628279,Brittney Sykes,1611661320,LAS,21,512.03,10752.63,2020,Regular Season
201496,Candace Parker,1611661320,LAS,22,659.76,14514.72,2020,Regular Season
200676,Candice Dupree,1611661325,IND,22,664.6083333333333,14621.383333333333,2020,Regular Season
202670,Carolyn Swords,1611661319,LVA,22,383.8983333333333,8445.763333333332,2020,Regular Season
203833,Chelsea Gray,1611661320,LAS,22,673.595,14819.09,2020,Regular Season
1630150,Chennedy Carter,1611661330,ATL,16,405.8566666666667,6493.706666666667,2020,Regular Season
204323,Cheyenne Parker-Tyus,1611661329,CHI,20,497.49833333333333,9949.966666666667,2020,Regular Season
204332,Cierra Burdick,1611661319,LVA,13,28.065,364.845,2020,Regular Season
202664,Courtney Vandersloot,1611661329,CHI,22,692.8316666666667,15242.296666666667,2020,Regular Season
1627675,Courtney Williams,1611661330,ATL,20,609.495,12189.9,2020,Regular Season
1630101,Crystal Dangerfield,1611661324,MIN,21,629.1966666666667,13213.130000000001,2020,Regular Season
201518,Crystal Langhorne,1611661328,SEA,13,106.86333333333333,1389.2233333333334,2020,Regular Season
203024,Damiris Dantas,1611661324,MIN,22,585.725,12885.95,2020,Regular Season
202658,Danielle Robinson,1611661319,LVA,22,492.19,10828.18,2020,Regular Season
201886,DeWanna Bonner,1611661323,CON,22,732.1866666666666,16108.106666666665,2020,Regular Season
204324,Dearica Hamby,1611661319,LVA,22,622.0366666666666,13684.806666666665,2020,Regular Season
1628890,Diamond DeShields,1611661329,CHI,13,224.17166666666665,2914.2316666666666,2020,Regular Season
100940,Diana Taurasi,1611661317,PHO,19,533.005,10127.095,2020,Regular Season
204322,Elizabeth Williams,1611661330,ATL,22,642.38,14132.36,2020,Regular Season
1628242,Emma Cannon,1611661319,LVA,1,0.4083333333333333,0.4083333333333333,2020,Regular Season
203416,Emma Meesseman,1611661322,WAS,20,634.4466666666667,12688.933333333334,2020,Regular Season
202259,Epiphanny Prince,1611661328,SEA,15,189.89,2848.35,2020,Regular Season
1628286,Erica McCall,1611661324,MIN,20,183.225,3664.5,2020,Regular Season
201502,Essence Carson,1611661323,CON,21,290.1566666666667,6093.290000000001,2020,Regular Season
1629496,Ezi Magbegor,1611661328,SEA,22,291.5133333333333,6413.293333333333,2020,Regular Season
1628931,Gabby Williams,1611661329,CHI,22,546.085,12013.87,2020,Regular Season
203017,Glory Johnson,1611661330,ATL,18,272.4066666666667,4903.320000000001,2020,Regular Season
204330,Isabelle Harrison,1611661321,DAL,13,258.44166666666666,3359.741666666667,2020,Regular Season
203043,Jacki Gemelos,1611661322,WAS,18,222.33833333333334,4002.09,2020,Regular Season
1629498,Jackie Young,1611661319,LVA,22,568.3683333333333,12504.103333333333,2020,Regular Season
202662,Jasmine Thomas,1611661323,CON,19,485.1816666666667,9218.451666666666,2020,Regular Season
1630153,Jaylyn Agnew,1611661330,ATL,12,71.44833333333334,857.3800000000001,2020,Regular Season
1630119,Jazmine Jones,1611661313,NYL,20,427.525,8550.5,2020,Regular Season
204319,Jewell Loyd,1611661328,SEA,22,612.5033333333333,13475.073333333334,2020,Regular Season
1630139,Jocelyn Willoughby,1611661313,NYL,22,382.67333333333335,8418.813333333334,2020,Regular Season
1628886,Jordin Canada,1611661328,SEA,20,483.4,9668.0,2020,Regular Season
1630115,Joyner Holmes,1611661313,NYL,19,190.345,3616.555,2020,Regular Season
1627700,Julie Allemand,1611661325,IND,22,716.175,15755.849999999999,2020,Regular Season
1628273,Kaela Davis,1611661330,ATL,2,2.49,4.98,2020,Regular Season
1627674,Kahleah Copper,1611661329,CHI,22,688.45,15145.900000000001,2020,Regular Season
1630097,Kaila Charles,1611661323,CON,21,375.5966666666667,7887.530000000001,2020,Regular Season
1629480,Kalani Brown,1611661330,ATL,10,61.156666666666666,611.5666666666666,2020,Regular Season
204321,Kaleena Mosqueda-Lewis,1611661323,CON,16,163.815,2621.04,2020,Regular Season
1630154,Kamiah Smalls,1611661325,IND,7,99.73333333333333,698.1333333333333,2020,Regular Season
202640,Karima Christmas-Kelly,1611661324,MIN,2,25.098333333333333,50.196666666666665,2020,Regular Season
1630104,Kathleen Doyle,1611661325,IND,18,155.41166666666666,2797.41,2020,Regular Season
1629478,Katie Lou Samuelson,1611661321,DAL,22,438.6666666666667,9650.666666666668,2020,Regular Season
203405,Kayla Alexander,1611661324,MIN,16,89.24833333333333,1427.9733333333334,2020,Regular Season
203825,Kayla McBride,1611661319,LVA,22,584.69,12863.18,2020,Regular Season
203866,Kayla Thornton,1611661321,DAL,22,557.3383333333334,12261.443333333335,2020,Regular Season
1628909,Kelsey Mitchell,1611661325,IND,22,705.6283333333333,15523.823333333334,2020,Regular Season
1629568,Kennedy Burke,1611661325,IND,22,403.07,8867.539999999999,2020,Regular Season
1628915,Kia Nurse,1611661313,NYL,21,578.1983333333334,12142.165,2020,Regular Season
201913,Kia Vaughn,1611661317,PHO,22,415.4633333333333,9140.193333333333,2020,Regular Season
204329,Kiah Stokes,1611661313,NYL,22,601.0633333333334,13223.393333333335,2020,Regular Season
1629506,Kiara Leslie,1611661322,WAS,19,414.82,7881.58,2020,Regular Season
1629485,Kristine Anigwe,1611661320,LAS,17,197.46166666666667,3356.8483333333334,2020,Regular Season
1630131,Kylee Shook,1611661313,NYL,20,289.93666666666667,5798.733333333334,2020,Regular Season
1630100,Lauren Cox,1611661325,IND,14,182.87166666666667,2560.2033333333334,2020,Regular Season
203406,Layshia Clarendon,1611661313,NYL,19,496.43666666666667,9432.296666666667,2020,Regular Season
1630127,Leaonna Odom,1611661313,NYL,22,453.05,9967.1,2020,Regular Season
201507,Leilani Mitchell,1611661322,WAS,22,672.6716666666666,14798.776666666665,2020,Regular Season
1628882,Lexie Brown,1611661324,MIN,17,374.4166666666667,6365.083333333334,2020,Regular Season
1628263,Lindsay Allen,1611661319,LVA,21,283.82666666666665,5960.36,2020,Regular Season
1628895,Marie Gülich,1611661320,LAS,12,118.96333333333334,1427.56,2020,Regular Season
1629497,Marina Mabrey,1611661321,DAL,18,403.1933333333333,7257.48,2020,Regular Season
1629484,Megan Gustafson,1611661321,DAL,9,47.425,426.825,2020,Regular Season
1629570,Megan Huff,1611661319,LVA,7,15.076666666666666,105.53666666666666,2020,Regular Season
1630136,Megan Walker,1611661313,NYL,18,205.15666666666667,3692.82,2020,Regular Season
1628920,Mercedes Russell,1611661328,SEA,22,304.1016666666667,6690.236666666668,2020,Regular Season
1630114,Mikiah Herbert Harrigan,1611661324,MIN,21,234.47,4923.87,2020,Regular Season
1628881,Monique Billings,1611661330,ATL,22,595.5633333333334,13102.393333333335,2020,Regular Season
1627670,Morgan Tuck,1611661328,SEA,10,88.38166666666666,883.8166666666666,2020,Regular Season
1627669,Moriah Jefferson,1611661321,DAL,9,150.35166666666666,1353.165,2020,Regular Season
1628899,Myisha Hines-Allen,1611661322,WAS,22,658.6833333333333,14491.033333333333,2020,Regular Season
1629483,Napheesa Collier,1611661324,MIN,22,752.3516666666667,16551.736666666668,2020,Regular Season
203831,Natalie Achonwa,1611661325,IND,18,363.40833333333336,6541.35,2020,Regular Season
203827,Natasha Howard,1611661328,SEA,22,462.9633333333333,10185.193333333333,2020,Regular Season
1629567,Natisha Hiedeman,1611661323,CON,22,408.145,8979.189999999999,2020,Regular Season
1628269,Nia Coffey,1611661317,PHO,15,229.52166666666668,3442.8250000000003,2020,Regular Season
203014,Nneka Ogwumike,1611661320,LAS,18,471.1483333333333,8480.67,2020,Regular Season
203824,Odyssey Sims,1611661324,MIN,13,240.44,3125.72,2020,Regular Season
1629502,Paris Kea,1611661313,NYL,11,164.78833333333333,1812.6716666666666,2020,Regular Season
1627671,Rachel Banham,1611661324,MIN,20,338.845,6776.900000000001,2020,Regular Season
204334,Reshanda Gray,1611661320,LAS,10,62.50833333333333,625.0833333333334,2020,Regular Season
203029,Riquna Williams,1611661320,LAS,21,444.08166666666665,9325.715,2020,Regular Season
1630113,Ruthy Hebard,1611661329,CHI,22,320.3566666666667,7047.846666666667,2020,Regular Season
1629477,Sabrina Ionescu,1611661313,NYL,3,79.65,238.95000000000002,2020,Regular Season
1628244,Sami Whitcomb,1611661328,SEA,22,363.13,7988.86,2020,Regular Season
1630149,Satou Sabally,1611661321,DAL,16,450.65166666666664,7210.426666666666,2020,Regular Season
200671,Seimone Augustus,1611661320,LAS,21,331.705,6965.804999999999,2020,Regular Season
1628278,Shatori Walker-Kimbrough,1611661317,PHO,21,399.73,8394.33,2020,Regular Season
203015,Shekinna Stricklen,1611661330,ATL,22,476.735,10488.17,2020,Regular Season
203018,Shenise Johnson,1611661324,MIN,17,211.67333333333335,3598.4466666666667,2020,Regular Season
203035,Shey Peddy,1611661317,PHO,17,255.92333333333335,4350.696666666667,2020,Regular Season
203400,Skylar Diggins,1611661317,PHO,22,674.6566666666666,14842.446666666667,2020,Regular Season
1629482,Sophie Cunningham,1611661317,PHO,21,395.8333333333333,8312.5,2020,Regular Season
203828,Stefanie Dolson,1611661329,CHI,15,273.42833333333334,4101.425,2020,Regular Season
1630118,Stella Johnson,1611661322,WAS,9,100.01833333333333,900.165,2020,Regular Season
1628906,Stephanie Mavunga,1611661329,CHI,10,95.3,953.0,2020,Regular Season
100720,Sue Bird,1611661328,SEA,11,257.2366666666667,2829.6033333333335,2020,Regular Season
1630134,Sug Sutton,1611661322,WAS,12,113.10666666666667,1357.28,2020,Regular Season
203411,Sugar Rodgers,1611661319,LVA,22,264.81666666666666,5825.966666666666,2020,Regular Season
202641,Sydney Colson,1611661329,CHI,17,110.33666666666667,1875.7233333333334,2020,Regular Season
1628282,Sydney Wiese,1611661320,LAS,19,362.8933333333333,6894.973333333333,2020,Regular Season
201480,Sylvia Fowles,1611661324,MIN,7,168.47666666666666,1179.3366666666666,2020,Regular Season
1630099,Te'a Cooper,1611661320,LAS,20,344.72833333333335,6894.5666666666675,2020,Regular Season
1629479,Teaira McCowan,1611661325,IND,22,460.64166666666665,10134.116666666667,2020,Regular Season
203849,Theresa Plaisance,1611661323,CON,13,90.46,1175.98,2020,Regular Season
203403,Tianna Hawkins,1611661322,WAS,17,328.56666666666666,5585.633333333333,2020,Regular Season
203437,Tierra Ruffin-Pratt,1611661320,LAS,17,246.125,4184.125,2020,Regular Season
1627676,Tiffany Mitchell,1611661325,IND,19,502.25,9542.75,2020,Regular Season
1630112,Tyasha Harris,1611661321,DAL,21,411.98833333333334,8651.755000000001,2020,Regular Season
1628927,Victoria Vivians,1611661325,IND,6,85.175,511.04999999999995,2020,Regular Season
