player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
100940,0.552,1.274,1.422,3552,2026,RS,3
201886,0.081,4.261,2.071,6610,2026,RS,3
202250,0.418,-3.445,-0.507,7036,2026,RS,3
202252,-2.703,1.927,-0.176,6356,2026,RS,3
202641,0.358,1.122,0.649,1855,2026,RS,3
202664,-1.066,0.28,-0.708,2523,2026,RS,3
203014,-0.217,3.444,2.356,8155,2026,RS,3
203024,-0.118,-0.107,-0.938,1973,2026,RS,3
203026,0.406,0.204,1.183,4544,2026,RS,3
203035,0.638,0.126,0.83,853,2026,RS,3
203398,3.252,0.657,3.382,5247,2026,RS,3
203400,6.555,1.35,6.164,8660,2026,RS,3
203406,-0.55,-1.246,-1.333,959,2026,RS,3
203416,0.132,0.614,0.706,1424,2026,RS,3
203822,0.109,1.513,-0.04,2151,2026,RS,3
203824,-0.785,-0.652,-0.425,3919,2026,RS,3
203825,0.803,-0.533,1.958,7605,2026,RS,3
203826,1.795,2.345,2.502,7485,2026,RS,3
203827,1.119,-0.592,0.485,5914,2026,RS,3
203828,-1.77,1.066,1.598,5433,2026,RS,3
203829,2.665,-6.99,-2.112,2655,2026,RS,3
203833,1.129,-0.492,1.126,7013,2026,RS,3
203855,-3.412,1.043,-1.346,3811,2026,RS,3
203863,3.448,-7.732,-2.947,1234,2026,RS,3
203866,1.475,1.013,2.065,5333,2026,RS,3
204296,-1.86,-1.103,-1.721,4016,2026,RS,3
204319,-0.115,1.752,1.274,8889,2026,RS,3
204322,0.336,2.493,2.672,3589,2026,RS,3
204323,-4.839,0.651,-2.049,1421,2026,RS,3
204324,1.399,-0.296,2.219,8120,2026,RS,3
204329,-2.609,2.453,-1.649,3641,2026,RS,3
204330,-1.053,0.96,0.206,3544,2026,RS,3
204333,-0.385,-0.365,-0.041,8711,2026,RS,3
204335,2.676,0.434,0.513,2813,2026,RS,3
204365,2.968,-1.451,0.785,6056,2026,RS,3
1627668,2.871,1.395,4.837,7339,2026,RS,3
1627669,-1.984,-0.158,-1.7,924,2026,RS,3
1627671,-1.41,-4.733,-2.213,5551,2026,RS,3
1627672,1.29,0.832,1.798,1515,2026,RS,3
1627673,2.318,2.804,2.809,6522,2026,RS,3
1627674,-0.49,-2.343,-1.576,5955,2026,RS,3
1627675,-0.624,2.389,0.264,8034,2026,RS,3
1627676,-2.366,2.625,-0.076,3156,2026,RS,3
1627700,2.541,-0.839,1.115,3328,2026,RS,3
1627701,-3.052,1.951,-0.878,4498,2026,RS,3
1628242,-0.402,0.858,0.279,798,2026,RS,3
1628244,0.078,-0.177,0.621,5782,2026,RS,3
1628263,0.307,-0.026,1.14,4064,2026,RS,3
1628269,-0.83,2.431,0.644,3706,2026,RS,3
1628276,2.139,-0.781,1.318,9656,2026,RS,3
1628277,0.866,1.976,2.548,8226,2026,RS,3
1628278,0.293,0.492,0.38,4334,2026,RS,3
1628279,-0.978,0.382,-0.269,5213,2026,RS,3
1628280,4.321,1.151,3.93,6618,2026,RS,3
1628317,0.38,0.737,0.161,3146,2026,RS,3
1628508,1.363,1.835,-0.378,3412,2026,RS,3
1628878,1.359,0.142,1.786,6727,2026,RS,3
1628881,-2.221,-0.423,-2.063,3994,2026,RS,3
1628882,-0.833,-0.002,0.108,2211,2026,RS,3
1628886,0.674,-1.486,1.755,4286,2026,RS,3
1628890,0.099,-0.516,-0.418,1436,2026,RS,3
1628899,-0.799,-1.632,-0.055,5005,2026,RS,3
1628909,4.237,-1.221,4.305,8936,2026,RS,3
1628915,-3.203,-2.343,-3.073,6318,2026,RS,3
1628920,-4.153,2.04,-1.615,2697,2026,RS,3
1628922,0.467,-5.456,-3.089,5722,2026,RS,3
1628926,1.407,-0.197,0.932,1515,2026,RS,3
1628927,-0.658,-0.634,-1.38,1581,2026,RS,3
1628929,-0.735,-0.805,-1.559,1280,2026,RS,3
1628931,0.336,-1.015,-1.061,5241,2026,RS,3
1628932,3.998,4.408,2.752,8662,2026,RS,3
1628957,-0.818,1.001,0.468,2664,2026,RS,3
1629477,0.237,0.17,0.074,7454,2026,RS,3
1629478,-0.564,-1.308,-1.867,2475,2026,RS,3
1629479,0.18,-0.602,0.327,3721,2026,RS,3
1629480,-1.303,0.459,-0.694,2685,2026,RS,3
1629481,-0.084,-1.546,0.227,7258,2026,RS,3
1629482,-0.188,-0.669,0.038,6162,2026,RS,3
1629483,3.379,2.617,4.035,7161,2026,RS,3
1629484,1.52,-2.771,0.578,2338,2026,RS,3
1629488,-1.324,1.172,0.044,1689,2026,RS,3
1629490,0.085,-1.174,-0.587,2075,2026,RS,3
1629491,1.426,0.046,2.299,2801,2026,RS,3
1629496,1.317,-0.181,1.184,7335,2026,RS,3
1629497,-0.813,3.398,3.053,7499,2026,RS,3
1629498,1.866,-1.442,3.053,9040,2026,RS,3
1629501,2.143,1.458,0.556,7106,2026,RS,3
1629524,1.661,2.799,3.085,7806,2026,RS,3
1629539,2.735,-0.044,2.565,462,2026,RS,3
1629546,1.277,0.059,-0.466,2849,2026,RS,3
1629567,1.032,1.241,1.178,5670,2026,RS,3
1629568,-0.545,0.638,1.699,3841,2026,RS,3
1629571,-1.493,0.176,-1.353,342,2026,RS,3
1629574,0.636,-0.986,0.562,3378,2026,RS,3
1630096,-0.708,-0.946,-1.021,5540,2026,RS,3
1630097,-0.223,2.711,1.299,2057,2026,RS,3
1630101,-0.523,-0.959,-1.005,2026,2026,RS,3
1630112,-3.634,0.487,-1.597,3158,2026,RS,3
1630114,-0.149,-0.089,-0.897,942,2026,RS,3
1630115,-1.831,-0.804,-1.954,860,2026,RS,3
1630134,2.483,-0.534,1.925,4921,2026,RS,3
1630142,1.043,2.132,1.826,6285,2026,RS,3
1630143,-1.146,0.487,-1.839,2078,2026,RS,3
1630149,2.706,1.158,3.295,4379,2026,RS,3
1630150,-0.796,1.296,-0.486,2846,2026,RS,3
1630151,-1.478,0.892,-0.528,347,2026,RS,3
1630387,1.717,1.285,2.252,1460,2026,RS,3
1630389,-1.731,-1.395,-2.462,5129,2026,RS,3
1630442,3.169,2.651,4.004,4074,2026,RS,3
1630446,-1.529,-1.462,-1.329,4637,2026,RS,3
1630459,-1.565,-0.822,-2.111,840,2026,RS,3
1630461,0.646,1.552,-0.993,683,2026,RS,3
1630462,-0.949,-0.144,-0.618,3593,2026,RS,3
1630471,2.048,-2.619,0.564,3626,2026,RS,3
1630996,1.742,0.291,2.08,4145,2026,RS,3
1631006,-3.356,1.498,-0.241,1506,2026,RS,3
1631007,4.477,3.482,5.114,5554,2026,RS,3
1631009,0.004,4.622,0.65,5324,2026,RS,3
1631019,0.108,-1.057,-0.544,6286,2026,RS,3
1631021,-3.176,0.289,-1.243,917,2026,RS,3
1631022,-3.448,3.401,-0.942,3705,2026,RS,3
1631032,-0.882,0.834,0.043,948,2026,RS,3
1631044,0.881,1.123,0.582,5532,2026,RS,3
1631055,-0.675,2.553,-0.352,2597,2026,RS,3
1631064,0.031,0.136,-0.774,569,2026,RS,3
1631083,-0.599,0.471,-0.967,3494,2026,RS,3
1631086,-0.398,-0.56,-0.365,5848,2026,RS,3
1631089,0.375,0.64,0.861,422,2026,RS,3
1631118,-2.384,-1.08,-1.999,1508,2026,RS,3
1631135,1.946,-2.205,-0.779,4255,2026,RS,3
1631141,-0.401,-1.201,-0.757,4460,2026,RS,3
1641602,-1.044,0.545,-1.048,560,2026,RS,3
1641648,3.001,2.6,0.706,7719,2026,RS,3
1641649,-3.598,-1.124,-3.633,2279,2026,RS,3
1641650,-0.148,-0.659,0.383,4101,2026,RS,3
1641651,-4.395,-0.049,-4.043,3132,2026,RS,3
1641652,-0.417,-2.602,-0.736,4605,2026,RS,3
1641654,-1.046,-0.433,-1.362,886,2026,RS,3
1641656,3.762,-0.166,3.071,1832,2026,RS,3
1641657,-0.741,1.944,0.764,2077,2026,RS,3
1641658,-0.895,-1.611,-1.68,1719,2026,RS,3
1641660,5.473,-5.961,-1.652,2066,2026,RS,3
1641661,-0.933,0.619,0.284,796,2026,RS,3
1641700,-0.998,-0.753,-1.706,495,2026,RS,3
1642210,0.608,-3.157,-2.04,3863,2026,RS,3
1642240,-2.454,1.042,-1.061,699,2026,RS,3
1642244,-0.65,0.158,-0.313,3500,2026,RS,3
1642286,-1.917,-3.592,-0.615,5859,2026,RS,3
1642287,-3.128,-1.118,-3.405,2062,2026,RS,3
1642288,-2.294,-0.422,-0.742,7568,2026,RS,3
1642289,0.871,-0.682,0.952,6258,2026,RS,3
1642290,-1.237,1.776,0.843,4353,2026,RS,3
1642291,1.152,2.011,1.783,6676,2026,RS,3
1642292,0.556,-7.137,-3.851,5042,2026,RS,3
1642293,-1.303,0.545,-1.0,943,2026,RS,3
1642295,-0.35,-1.332,-1.998,308,2026,RS,3
1642298,0.24,-0.565,-0.762,1027,2026,RS,3
1642299,2.04,-1.044,0.715,320,2026,RS,3
1642301,0.403,0.179,-0.148,392,2026,RS,3
1642303,0.23,2.399,2.31,1903,2026,RS,3
1642304,1.222,0.754,2.802,1939,2026,RS,3
1642320,-0.559,-0.857,-1.448,545,2026,RS,3
1642324,0.409,-0.155,-0.637,3693,2026,RS,3
1642767,1.601,-3.359,0.875,3084,2026,RS,3
1642773,-0.587,-0.297,-0.902,399,2026,RS,3
1642774,0.729,-2.128,-1.557,582,2026,RS,3
1642777,0.592,0.263,0.837,2553,2026,RS,3
1642782,0.316,-2.142,-1.364,1820,2026,RS,3
1642784,3.806,-2.33,2.033,3342,2026,RS,3
1642785,2.793,2.361,1.209,3804,2026,RS,3
1642792,0.991,-0.536,3.155,3582,2026,RS,3
1642793,1.577,-0.606,-0.346,2234,2026,RS,3
1642796,-0.963,0.452,-0.365,316,2026,RS,3
1642798,4.244,-4.511,-1.001,2431,2026,RS,3
1642800,-1.579,2.347,0.117,2418,2026,RS,3
1642801,-0.616,-0.742,-0.934,2269,2026,RS,3
1642802,-4.297,-1.688,-3.566,2122,2026,RS,3
1642804,-0.77,-0.832,-1.019,2273,2026,RS,3
1642808,0.366,0.993,1.104,2032,2026,RS,3
1642809,-4.529,-4.386,-5.664,3361,2026,RS,3
1642815,2.76,-0.339,2.485,881,2026,RS,3
1642817,-1.672,-1.142,-2.129,1215,2026,RS,3
1642818,0.94,0.283,1.339,983,2026,RS,3
1642820,-0.608,-1.44,-1.856,458,2026,RS,3
1642822,1.145,-0.278,1.967,705,2026,RS,3
1642841,-1.309,-0.301,-1.354,431,2026,RS,3
