player_id,player_name,orapm,drapm,net_rapm,possessions,season,season_type
1641602.0,Ivana Dojkić,-2.288,-1.059,-2.25,1113.0,2023,RS
1641641.0,Robyn Parks,-0.927,0.977,0.211,1504.0,2023,RS
1641642.0,Li Meng,0.378,-0.877,-0.395,1843.0,2023,RS
1641648.0,Aliyah Boston,1.803,0.394,1.416,3786.0,2023,RS
1641649.0,Diamond Miller,0.009,-0.768,-0.472,2336.0,2023,RS
1641650.0,Haley Jones,-0.255,-0.401,0.197,2048.0,2023,RS
1641651.0,Jordan Horston,-2.431,0.504,-1.659,2667.0,2023,RS
1641652.0,Maddy Siegrist,1.882,-0.171,1.891,2039.0,2023,RS
1641653.0,Ashley Joens,-0.688,-2.043,-0.803,548.0,2023,RS
1641656.0,Laeticia Amihere,0.583,-0.491,-1.149,715.0,2023,RS
1641657.0,Dorka Juhasz,0.282,-0.3,-0.247,3006.0,2023,RS
1641658.0,Grace Berger,-0.016,1.583,1.047,2071.0,2023,RS
1641660.0,Zia Cooke,-3.842,-0.305,-2.963,2165.0,2023,RS
1641665.0,Leigha Brown,-3.591,-0.06,-3.329,337.0,2023,RS
1641675.0,Dulcy Fankam Mendjiadeu,1.097,1.051,1.465,1573.0,2023,RS
1641690.0,Kadi Sissoko,0.603,-0.011,1.083,1443.0,2023,RS
100940.0,Diana Taurasi,0.696,0.594,1.738,3552.0,2024,RS
201886.0,DeWanna Bonner,0.261,1.279,0.84,3997.0,2024,RS
202250.0,Tina Charles,0.702,1.629,1.986,3285.0,2024,RS
202252.0,Alysha Clark,-0.14,2.261,1.372,3462.0,2024,RS
202641.0,Sydney Colson,1.746,0.182,0.589,702.0,2024,RS
202664.0,Courtney Vandersloot,-1.27,1.276,-0.24,1968.0,2024,RS
203014.0,Nneka Ogwumike,3.33,2.14,4.63,3884.0,2024,RS
203024.0,Damiris Dantas,0.322,-0.282,0.156,562.0,2024,RS
203026.0,Tiffany Hayes,0.986,0.413,1.203,2417.0,2024,RS
203398.0,Brittney Griner,4.436,0.642,4.232,2755.0,2024,RS
203400.0,Skylar Diggins,1.027,2.406,1.924,4264.0,2024,RS
203406.0,Layshia Clarendon,-0.406,-1.851,-1.435,959.0,2024,RS
203824.0,Odyssey Sims,-0.663,-1.37,-0.915,2031.0,2024,RS
203825.0,Kayla McBride,0.856,-0.538,-0.064,3954.0,2024,RS
203826.0,Alyssa Thomas,-0.02,1.78,0.775,3892.0,2024,RS
203827.0,Natasha Howard,2.329,-2.541,0.707,2530.0,2024,RS
203828.0,Stefanie Dolson,-0.362,1.529,1.818,3079.0,2024,RS
203833.0,Chelsea Gray,-0.884,1.356,0.322,2483.0,2024,RS
203855.0,Stephanie Talbot,0.476,0.11,0.576,1917.0,2024,RS
203866.0,Kayla Thornton,1.154,1.703,1.718,2928.0,2024,RS
204296.0,Rebecca Allen,0.653,-0.389,0.435,1283.0,2024,RS
204319.0,Jewell Loyd,-0.419,0.867,0.751,4520.0,2024,RS
204322.0,Elizabeth Williams,-0.175,2.868,-0.561,719.0,2024,RS
204323.0,Cheyenne Parker-Tyus,-1.418,1.551,-0.443,1338.0,2024,RS
204324.0,Dearica Hamby,-0.345,-0.003,1.105,4014.0,2024,RS
204329.0,Kiah Stokes,-0.688,1.505,0.461,2023.0,2024,RS
204330.0,Isabelle Harrison,-1.841,0.195,-0.937,2146.0,2024,RS
204333.0,Natasha Cloud,-1.256,-1.182,-2.417,4638.0,2024,RS
204335.0,Betnijah Laney-Hamilton,2.573,-0.964,1.412,2698.0,2024,RS
204365.0,Erica Wheeler,-1.153,0.44,-0.694,2077.0,2024,RS
1627668.0,Breanna Stewart,2.133,1.712,1.565,4008.0,2024,RS
1627669.0,Moriah Jefferson,-2.996,-0.514,-2.478,772.0,2024,RS
1627671.0,Rachel Banham,0.416,-2.59,-1.529,2066.0,2024,RS
1627672.0,Aerial Powers,1.324,-0.845,-0.665,1065.0,2024,RS
1627673.0,Jonquel Jones,4.005,1.796,4.147,3654.0,2024,RS
1627674.0,Kahleah Copper,0.951,-3.058,-1.221,3927.0,2024,RS
1627675.0,Courtney Williams,-1.128,2.141,0.487,3736.0,2024,RS
1627676.0,Tiffany Mitchell,-0.68,0.84,0.136,1297.0,2024,RS
1627701.0,Temi Fagbenle,0.962,0.865,1.782,1580.0,2024,RS
1628244.0,Sami Whitcomb,-1.17,0.228,-1.083,2236.0,2024,RS
1628263.0,Lindsay Allen,0.463,0.812,1.609,2950.0,2024,RS
1628269.0,Nia Coffey,-3.112,0.244,-2.243,1778.0,2024,RS
1628276.0,Kelsey Plum,1.725,-0.403,1.455,4497.0,2024,RS
1628277.0,Allisha Gray,0.529,1.768,2.168,4098.0,2024,RS
1628278.0,Shatori Walker-Kimbrough,0.031,0.571,0.232,3090.0,2024,RS
1628279.0,Brittney Sykes,-1.827,0.667,-0.691,1391.0,2024,RS
1628280.0,Brionna Jones,3.772,1.511,4.47,3319.0,2024,RS
1628317.0,Karlie Samuelson,-0.701,0.262,-0.383,2334.0,2024,RS
1628508.0,Cecilia Zandalasini,-1.277,-0.25,-1.649,1870.0,2024,RS
1628878.0,Ariel Atkins,0.213,-0.61,-0.221,3770.0,2024,RS
1628881.0,Monique Billings,-0.559,-2.172,-1.891,2371.0,2024,RS
1628882.0,Lexie Brown,-0.788,0.267,-0.972,1309.0,2024,RS
1628886.0,Jordin Canada,-0.614,0.463,-0.154,1914.0,2024,RS
1628890.0,Diamond DeShields,-0.869,-0.593,-1.63,1436.0,2024,RS
1628899.0,Myisha Hines-Allen,1.338,-2.101,-0.175,2253.0,2024,RS
1628909.0,Kelsey Mitchell,3.004,-1.376,2.191,4446.0,2024,RS
1628915.0,Kia Nurse,-2.658,-2.213,-2.596,2699.0,2024,RS
1628920.0,Mercedes Russell,-2.121,1.909,-0.239,1857.0,2024,RS
1628922.0,Azurá Stevens,-0.329,-1.404,-1.658,1581.0,2024,RS
1628927.0,Victoria Vivians,-0.222,-1.325,-1.235,1581.0,2024,RS
1628929.0,Kristy Wallace,-0.505,-1.171,-1.476,1280.0,2024,RS
1628931.0,Gabby Williams,0.955,-0.3,0.388,1088.0,2024,RS
1628932.0,A'ja Wilson,2.147,1.858,1.379,4612.0,2024,RS
1629477.0,Sabrina Ionescu,-0.461,-0.704,-1.103,3687.0,2024,RS
1629478.0,Katie Lou Samuelson,0.297,-1.97,-1.159,2475.0,2024,RS
1629479.0,Teaira McCowan,1.737,-1.229,1.218,2938.0,2024,RS
1629480.0,Kalani Brown,0.162,-0.145,0.232,1584.0,2024,RS
1629481.0,Arike Ogunbowale,0.798,-1.533,-0.753,4232.0,2024,RS
1629482.0,Sophie Cunningham,0.992,1.222,1.583,3735.0,2024,RS
1629483.0,Napheesa Collier,1.907,2.332,2.488,3856.0,2024,RS
1629484.0,Megan Gustafson,1.35,-1.185,-0.126,1477.0,2024,RS
1629488.0,Brianna Turner,-0.923,0.635,-0.51,932.0,2024,RS
1629496.0,Ezi Magbegor,0.538,1.399,0.609,3713.0,2024,RS
1629497.0,Marina Mabrey,1.185,3.184,2.911,4278.0,2024,RS
1629498.0,Jackie Young,1.324,-1.092,0.266,4353.0,2024,RS
1629501.0,Alanna Smith,1.148,2.451,1.814,3569.0,2024,RS
1629524.0,Bridget Carleton,1.955,1.874,2.804,3867.0,2024,RS
1629567.0,Natisha Hiedeman,-0.511,1.254,-0.131,2342.0,2024,RS
1629568.0,Kennedy Burke,-0.561,2.016,0.053,1135.0,2024,RS
1629571.0,Morgan Bertsch,-3.013,-0.311,-2.26,342.0,2024,RS
1629574.0,Li Yueru,-0.216,-1.635,-1.031,1666.0,2024,RS
1630096.0,DiJonai Carrington,-0.003,-0.103,-0.948,3352.0,2024,RS
1630101.0,Crystal Dangerfield,-0.627,-1.984,-1.63,2026.0,2024,RS
1630112.0,Tyasha Harris,-1.756,0.0,-1.397,2910.0,2024,RS
1630114.0,Mikiah Herbert Harrigan,0.239,0.325,-0.834,942.0,2024,RS
1630115.0,Joyner Holmes,-1.83,-1.235,-2.309,781.0,2024,RS
1630134.0,Sug Sutton,-0.793,-1.614,-1.939,1288.0,2024,RS
1630142.0,Leonie Fiebich,1.542,1.485,2.118,2855.0,2024,RS
1630149.0,Satou Sabally,1.823,-0.022,2.472,1517.0,2024,RS
1630150.0,Chennedy Carter,0.418,0.401,0.468,2794.0,2024,RS
1630151.0,Olivia Epoupa,-2.631,2.266,-3.068,347.0,2024,RS
1630389.0,Dana Evans,-0.797,-2.238,-1.701,2550.0,2024,RS
1630442.0,Natasha Mack,0.116,1.033,0.228,2286.0,2024,RS
1630446.0,Michaela Onyenwere,-1.972,-1.303,-2.167,2167.0,2024,RS
1630459.0,DiDi Richards,-1.93,-1.622,-2.157,840.0,2024,RS
1630462.0,Aari McDonald,-0.458,-1.16,-0.554,1976.0,2024,RS
1630471.0,Maya Caldwell,-1.486,-1.861,-2.315,1253.0,2024,RS
1630996.0,Rae Burrell,1.072,-1.226,0.081,2270.0,2024,RS
1631007.0,Veronica Burton,1.528,1.914,2.532,1388.0,2024,RS
1631009.0,Rhyne Howard,0.392,2.017,1.346,2521.0,2024,RS
1631019.0,NaLyssa Smith,-0.266,-1.603,-0.99,3387.0,2024,RS
1631021.0,Sika Kone,0.084,-0.109,0.299,657.0,2024,RS
1631022.0,Shakira Austin,-2.265,3.054,-0.927,765.0,2024,RS
1631032.0,Lorela Cubaj,-0.206,0.55,0.571,948.0,2024,RS
1631044.0,Naz Hillmon,0.936,-0.776,-0.022,2608.0,2024,RS
1631055.0,Nyara Sabally,0.983,2.706,1.474,1388.0,2024,RS
1631083.0,Emily Engstler,-0.309,1.302,0.009,1521.0,2024,RS
1631086.0,Lexie Hull,1.894,-1.973,-0.005,2373.0,2024,RS
1631089.0,Destanni Henderson,-0.743,-0.309,0.442,422.0,2024,RS
1631135.0,Olivia Nelson-Ododa,1.293,1.753,1.198,1744.0,2024,RS
1631141.0,Jade Melbourne,-0.469,0.853,0.137,1671.0,2024,RS
1641602.0,Ivana Dojkić,-1.038,0.122,-0.919,560.0,2024,RS
1641648.0,Aliyah Boston,1.929,-0.924,0.883,3902.0,2024,RS
1641649.0,Diamond Miller,-3.356,0.31,-2.791,651.0,2024,RS
1641650.0,Haley Jones,-1.44,0.689,-0.224,2218.0,2024,RS
1641651.0,Jordan Horston,-1.374,-1.168,-2.819,2970.0,2024,RS
1641652.0,Maddy Siegrist,-1.248,-1.883,-1.666,2199.0,2024,RS
1641654.0,Stephanie Soares,-1.609,-0.922,-2.026,886.0,2024,RS
1641657.0,Dorka Juhasz,0.74,1.829,1.555,2077.0,2024,RS
1641658.0,Grace Berger,-0.26,-0.728,-0.3,343.0,2024,RS
1641660.0,Zia Cooke,-1.466,-1.805,-2.908,925.0,2024,RS
1641661.0,Lou Lopez Senechal,-1.712,-0.249,-0.122,796.0,2024,RS
1641700.0,Liz Dixon,-0.831,-1.151,-1.203,495.0,2024,RS
1642210.0,Julie Vanloo,0.83,-3.905,-1.68,2582.0,2024,RS
1642240.0,Jaelyn Brown,-1.113,0.308,0.221,313.0,2024,RS
1642244.0,Sevgi Uzun,-2.122,0.034,-1.725,2167.0,2024,RS
1642286.0,Caitlin Clark,-0.993,-0.749,-1.398,4582.0,2024,RS
1642287.0,Cameron Brink,-2.117,0.835,-3.144,1080.0,2024,RS
1642288.0,Rickea Jackson,-2.313,-0.43,-1.003,3744.0,2024,RS
1642289.0,Kamilla Cardoso,-1.17,-0.442,-1.657,2704.0,2024,RS
1642290.0,Aaliyah Edwards,0.222,0.988,0.699,2524.0,2024,RS
1642291.0,Angel Reese,2.002,1.399,2.781,3545.0,2024,RS
1642292.0,Jacy Sheldon,-1.733,-2.874,-2.835,2867.0,2024,RS
1642293.0,Alissa Pili,-1.51,-0.082,-1.448,607.0,2024,RS
1642298.0,Celeste Taylor,-0.38,-0.39,-1.536,1027.0,2024,RS
1642299.0,Nika Muhl,-0.11,-1.363,-1.223,320.0,2024,RS
1642324.0,Kate Martin,0.7,-0.564,-0.084,1588.0,2024,RS
201886.0,DeWanna Bonner,-1.386,2.491,0.678,2561.0,2025,RS
202250.0,Tina Charles,1.589,-6.474,-1.958,3751.0,2025,RS
202252.0,Alysha Clark,-3.811,0.647,-1.997,2894.0,2025,RS
202641.0,Sydney Colson,-2.294,1.44,-1.313,1153.0,2025,RS
202664.0,Courtney Vandersloot,-1.106,-1.116,-2.314,555.0,2025,RS
203014.0,Nneka Ogwumike,-1.523,2.489,0.643,4271.0,2025,RS
203024.0,Damiris Dantas,-1.056,-0.804,-1.436,1378.0,2025,RS
203026.0,Tiffany Hayes,0.78,0.477,0.632,2111.0,2025,RS
203035.0,Shey Peddy,0.614,-0.702,1.462,853.0,2025,RS
203398.0,Brittney Griner,-0.547,0.981,0.554,2321.0,2025,RS
203400.0,Skylar Diggins,5.083,0.424,4.401,4281.0,2025,RS
203416.0,Emma Meesseman,0.616,1.343,0.704,1424.0,2025,RS
203822.0,Rebekah Gardner,-0.002,1.318,0.306,2051.0,2025,RS
203824.0,Odyssey Sims,-1.197,-0.788,-1.019,1820.0,2025,RS
203825.0,Kayla McBride,-0.005,1.36,1.565,3530.0,2025,RS
203826.0,Alyssa Thomas,1.095,0.528,1.347,3523.0,2025,RS
203827.0,Natasha Howard,1.013,0.351,-0.002,3328.0,2025,RS
203828.0,Stefanie Dolson,-2.472,0.4,-1.166,2147.0,2025,RS
203829.0,Bria Hartley,1.724,-6.036,-2.223,2655.0,2025,RS
203833.0,Chelsea Gray,2.01,-0.689,0.465,4486.0,2025,RS
203855.0,Stephanie Talbot,-2.437,1.481,-1.219,1861.0,2025,RS
203863.0,Haley Peters,2.617,-7.486,-3.093,1234.0,2025,RS
203866.0,Kayla Thornton,0.133,0.129,0.416,2298.0,2025,RS
204296.0,Rebecca Allen,-3.538,-0.786,-2.774,2733.0,2025,RS
204319.0,Jewell Loyd,0.548,0.433,0.965,4305.0,2025,RS
204322.0,Elizabeth Williams,-2.559,1.935,-0.422,2809.0,2025,RS
204324.0,Dearica Hamby,3.404,-0.934,1.802,4106.0,2025,RS
204329.0,Kiah Stokes,-3.498,0.523,-2.761,1565.0,2025,RS
204330.0,Isabelle Harrison,0.126,0.894,-0.028,1398.0,2025,RS
204333.0,Natasha Cloud,-0.197,1.169,1.242,4073.0,2025,RS
204365.0,Erica Wheeler,3.494,-1.238,1.029,3979.0,2025,RS
1627668.0,Breanna Stewart,0.845,2.269,2.055,3240.0,2025,RS
1627671.0,Rachel Banham,-1.3,-2.954,-1.986,3437.0,2025,RS
1627672.0,Aerial Powers,0.328,2.2,2.15,450.0,2025,RS
1627673.0,Jonquel Jones,0.307,1.441,0.929,2775.0,2025,RS
1627674.0,Kahleah Copper,0.515,0.061,0.297,1961.0,2025,RS
1627675.0,Courtney Williams,0.2,1.28,0.451,4179.0,2025,RS
1627676.0,Tiffany Mitchell,-2.491,2.039,-0.384,1859.0,2025,RS
1627700.0,Julie Allemand,1.057,-0.437,0.618,3208.0,2025,RS
1627701.0,Temi Fagbenle,-1.429,1.567,-0.085,2850.0,2025,RS
1628242.0,Emma Cannon,-0.158,1.252,0.811,766.0,2025,RS
1628244.0,Sami Whitcomb,0.211,0.182,0.511,3546.0,2025,RS
1628263.0,Lindsay Allen,-1.306,-1.597,-1.275,1114.0,2025,RS
1628269.0,Nia Coffey,1.704,2.368,2.531,1805.0,2025,RS
1628276.0,Kelsey Plum,0.433,-0.851,0.661,5159.0,2025,RS
1628277.0,Allisha Gray,2.326,0.024,1.849,4018.0,2025,RS
1628278.0,Shatori Walker-Kimbrough,-0.735,-0.345,-1.227,1244.0,2025,RS
1628279.0,Brittney Sykes,0.952,0.373,1.096,3722.0,2025,RS
1628280.0,Brionna Jones,2.459,1.817,2.734,3299.0,2025,RS
1628317.0,Karlie Samuelson,0.691,0.064,0.086,812.0,2025,RS
1628508.0,Cecilia Zandalasini,0.5,0.504,0.061,1516.0,2025,RS
1628878.0,Ariel Atkins,1.001,1.508,1.486,2957.0,2025,RS
1628881.0,Monique Billings,-1.066,1.639,-0.109,1623.0,2025,RS
1628882.0,Lexie Brown,-1.655,0.195,-0.957,757.0,2025,RS
1628886.0,Jordin Canada,1.318,0.719,0.435,2277.0,2025,RS
1628899.0,Myisha Hines-Allen,-1.306,0.565,-0.083,2712.0,2025,RS
1628909.0,Kelsey Mitchell,2.543,0.538,2.69,4412.0,2025,RS
1628915.0,Kia Nurse,-0.641,-2.433,-1.323,3584.0,2025,RS
1628920.0,Mercedes Russell,-1.853,-0.005,-1.625,840.0,2025,RS
1628922.0,Azurá Stevens,0.453,-4.277,-3.009,4141.0,2025,RS
1628926.0,Maria Kliundikova,0.963,1.133,0.076,1515.0,2025,RS
1628931.0,Gabby Williams,0.063,0.878,-0.588,4105.0,2025,RS
1628932.0,A'ja Wilson,4.089,2.532,3.305,4011.0,2025,RS
1628957.0,Kathryn Westbeld,-1.252,1.895,0.162,2664.0,2025,RS
1629477.0,Sabrina Ionescu,0.506,1.22,0.77,3767.0,2025,RS
1629479.0,Teaira McCowan,0.241,-0.224,-0.487,783.0,2025,RS
1629480.0,Kalani Brown,-0.274,0.163,-0.138,1101.0,2025,RS
1629481.0,Arike Ogunbowale,-1.709,-1.124,-1.79,2971.0,2025,RS
1629482.0,Sophie Cunningham,-0.203,-1.225,-1.173,2372.0,2025,RS
1629483.0,Napheesa Collier,4.835,2.89,4.116,3305.0,2025,RS
1629484.0,Megan Gustafson,-0.335,-1.047,-0.52,809.0,2025,RS
1629488.0,Brianna Turner,-0.24,0.502,0.51,724.0,2025,RS
1629490.0,Kitija Laksa,-0.358,-0.969,-0.632,2075.0,2025,RS
1629491.0,Jessica Shepard,0.103,1.479,1.375,2730.0,2025,RS
1629496.0,Ezi Magbegor,2.413,-0.231,1.33,3622.0,2025,RS
1629497.0,Marina Mabrey,-4.091,2.275,0.123,3099.0,2025,RS
1629498.0,Jackie Young,2.246,1.613,2.957,4609.0,2025,RS
1629501.0,Alanna Smith,2.977,-0.211,0.494,3486.0,2025,RS
1629524.0,Bridget Carleton,0.108,2.249,1.757,3834.0,2025,RS
1629539.0,Amy Okonkwo,3.782,0.136,3.417,462.0,2025,RS
1629546.0,Marine Johannes,-0.445,-0.627,-0.696,2760.0,2025,RS
1629567.0,Natisha Hiedeman,2.1,0.862,1.563,3170.0,2025,RS
1629568.0,Kennedy Burke,0.591,0.929,1.348,2534.0,2025,RS
1629574.0,Li Yueru,0.569,0.271,1.266,1690.0,2025,RS
1630096.0,DiJonai Carrington,-0.884,-0.95,-1.085,2188.0,2025,RS
1630097.0,Kaila Charles,-0.622,2.34,0.975,1983.0,2025,RS
1630134.0,Sug Sutton,1.825,1.652,3.11,3633.0,2025,RS
1630142.0,Leonie Fiebich,0.369,1.167,0.847,3430.0,2025,RS
1630143.0,Luisa Geiselsoder,-0.947,-0.319,-0.337,1989.0,2025,RS
1630149.0,Satou Sabally,1.775,0.987,1.977,2862.0,2025,RS
1630387.0,Iliana Rupert,2.052,1.495,2.747,1460.0,2025,RS
1630389.0,Dana Evans,-3.005,-0.314,-2.251,2579.0,2025,RS
1630442.0,Natasha Mack,2.666,3.407,3.329,1731.0,2025,RS
1630446.0,Michaela Onyenwere,-0.739,-1.263,-0.502,2470.0,2025,RS
1630461.0,Kiana Williams,-0.957,-0.461,-0.145,434.0,2025,RS
1630462.0,Aari McDonald,-0.407,-0.272,-0.405,1617.0,2025,RS
1630471.0,Maya Caldwell,0.778,-0.535,-0.214,2354.0,2025,RS
1630996.0,Rae Burrell,2.303,0.465,3.303,1875.0,2025,RS
1631006.0,Kierstan Bell,-1.699,2.578,0.365,1349.0,2025,RS
1631007.0,Veronica Burton,3.462,2.586,4.291,4059.0,2025,RS
1631009.0,Rhyne Howard,0.244,1.554,0.556,2677.0,2025,RS
1631019.0,NaLyssa Smith,-0.368,-0.006,-0.051,2859.0,2025,RS
1631022.0,Shakira Austin,-3.036,1.092,-1.862,2829.0,2025,RS
1631044.0,Naz Hillmon,0.02,1.008,0.812,2810.0,2025,RS
1631055.0,Nyara Sabally,-0.131,-0.654,-0.807,1109.0,2025,RS
1631064.0,Chloe Bibby,0.373,0.357,-0.445,569.0,2025,RS
1631083.0,Emily Engstler,1.775,-0.272,0.148,1893.0,2025,RS
1631086.0,Lexie Hull,0.144,0.925,0.532,3437.0,2025,RS
1631118.0,Lexi Held,-2.758,0.145,-2.799,1500.0,2025,RS
1631135.0,Olivia Nelson-Ododa,1.922,-3.45,-0.918,2402.0,2025,RS
1631141.0,Jade Melbourne,-4.194,-2.593,-4.361,2639.0,2025,RS
1641648.0,Aliyah Boston,1.729,0.985,1.548,3750.0,2025,RS
1641649.0,Diamond Miller,-2.308,-1.071,-2.933,1451.0,2025,RS
1641650.0,Haley Jones,-0.16,-1.906,-1.58,1865.0,2025,RS
1641652.0,Maddy Siegrist,1.974,-1.419,0.844,2363.0,2025,RS
1641656.0,Laeticia Amihere,4.975,0.383,3.255,1425.0,2025,RS
1641658.0,Grace Berger,-2.506,-1.266,-2.923,1376.0,2025,RS
1641660.0,Zia Cooke,5.765,-5.786,-0.388,1002.0,2025,RS
1642210.0,Julie Vanloo,-4.51,-1.049,-4.088,1217.0,2025,RS
1642240.0,Jaelyn Brown,-2.119,0.45,-1.3,386.0,2025,RS
1642244.0,Sevgi Uzun,-1.288,0.11,-0.472,1333.0,2025,RS
1642286.0,Caitlin Clark,-1.045,-0.979,-1.914,1193.0,2025,RS
1642287.0,Cameron Brink,-1.946,-0.425,-3.732,982.0,2025,RS
1642288.0,Rickea Jackson,-0.94,-1.227,-1.039,3689.0,2025,RS
1642289.0,Kamilla Cardoso,-0.286,-1.123,0.363,3465.0,2025,RS
1642290.0,Aaliyah Edwards,-1.724,1.8,-0.247,1829.0,2025,RS
1642291.0,Angel Reese,-0.265,0.417,0.359,3020.0,2025,RS
1642292.0,Jacy Sheldon,-0.026,-6.355,-4.315,2048.0,2025,RS
1642293.0,Alissa Pili,0.205,0.349,0.496,336.0,2025,RS
1642295.0,Elizabeth Kitley,-1.879,-1.143,-3.586,308.0,2025,RS
1642303.0,Leila Lacan,-0.285,3.848,1.775,1903.0,2025,RS
1642304.0,Carla Leite,-0.943,1.557,0.384,1862.0,2025,RS
1642320.0,Jaylyn Sherrod,-1.68,-0.549,-3.134,461.0,2025,RS
1642324.0,Kate Martin,-0.969,-0.34,-1.198,2105.0,2025,RS
1642767.0,Janelle Salaun,0.482,-1.606,-0.341,2994.0,2025,RS
1642773.0,Kariata Diaby,-0.863,-0.017,-1.076,399.0,2025,RS
1642774.0,Murjanatu Musa,1.001,-2.424,-0.951,582.0,2025,RS
1642777.0,Monique Akoa Makani,0.174,0.651,0.734,2553.0,2025,RS
1642782.0,Sarah Ashlee Barker,-2.014,-1.818,-2.038,1719.0,2025,RS
1642784.0,Paige Bueckers,1.903,-2.183,0.425,3271.0,2025,RS
1642785.0,Sonia Citron,0.675,0.658,1.226,3711.0,2025,RS
1642792.0,Kiki Iriafen,0.365,1.087,1.456,3487.0,2025,RS
1642793.0,Aziaha James,0.317,-1.326,-0.753,2180.0,2025,RS
1642796.0,Rayah Marshall,-1.652,0.533,-0.9,316.0,2025,RS
1642798.0,Dominique Malonga,3.478,-4.479,-1.42,2277.0,2025,RS
1642800.0,Aneesah Morrow,-1.337,2.512,1.626,2224.0,2025,RS
1642801.0,Aaliyah Nye,-1.758,-0.674,-1.74,2269.0,2025,RS
1642802.0,Lucy Olsen,-0.695,-0.546,-0.306,2071.0,2025,RS
1642804.0,Te-Hina Paopao,0.781,0.488,1.062,2185.0,2025,RS
1642808.0,JJ Quinerly,-0.119,1.164,0.903,2032.0,2025,RS
1642809.0,Saniya Rivers,-3.139,-2.106,-3.913,3206.0,2025,RS
1642815.0,Makayla Timpson,1.663,0.859,0.935,830.0,2025,RS
1642817.0,Hailey Van Lith,-2.46,-0.96,-2.635,1078.0,2025,RS
1642818.0,Maddy Westbeld,0.49,0.397,0.863,983.0,2025,RS
1642820.0,Liatu King,-0.53,-1.771,-1.367,458.0,2025,RS
1642822.0,Kaitlyn Chen,-1.685,0.431,-0.841,649.0,2025,RS
1642841.0,Mamignan Toure,-2.058,0.109,-1.912,431.0,2025,RS
